Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene names  (ordered locus )	Gene names  (ORF )	Gene names  (primary )	Gene names  (synonym )	Annotation	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	Gene ontology IDs	Gene ontology (GO)	Cross-reference (EMBL)	EnsemblBacteria transcript	Ensembl transcript	Cross-reference (RefSeq)
P9WHJ3	RECA_MYCTU	reviewed	Protein RecA (Recombinase A) [Cleaved into: Endonuclease PI-MtuI (EC 3.1.-.-) (Mtu RecA intein)]	recA Rv2737c MTV002.02c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	790	Rv2737c	MTV002.02c	recA		5 out of 5	cellular response to DNA damage stimulus [GO:0006974]; intein-mediated protein splicing [GO:0016539]; intron homing [GO:0006314]; recombinational repair [GO:0000725]; response to antibiotic [GO:0046677]; SOS response [GO:0009432]; strand invasion [GO:0042148]; UV protection [GO:0009650]	cytosol [GO:0005829]	ATPase activity [GO:0016887]; ATPase activity, acting on DNA [GO:0008094]; ATP binding [GO:0005524]; damaged DNA binding [GO:0003684]; endodeoxyribonuclease activity [GO:0004520]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; recombinase activity [GO:0000150]; single-stranded DNA binding [GO:0003697]	GO:0000150; GO:0000287; GO:0000725; GO:0003684; GO:0003697; GO:0004520; GO:0005524; GO:0005829; GO:0006314; GO:0006974; GO:0008094; GO:0009432; GO:0009650; GO:0016539; GO:0016887; GO:0030145; GO:0042148; GO:0046677	cytosol [GO:0005829]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; ATPase activity, acting on DNA [GO:0008094]; damaged DNA binding [GO:0003684]; endodeoxyribonuclease activity [GO:0004520]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; recombinase activity [GO:0000150]; single-stranded DNA binding [GO:0003697]; cellular response to DNA damage stimulus [GO:0006974]; intein-mediated protein splicing [GO:0016539]; intron homing [GO:0006314]; recombinational repair [GO:0000725]; response to antibiotic [GO:0046677]; SOS response [GO:0009432]; strand invasion [GO:0042148]; UV protection [GO:0009650]	X58485;AJ000012;AJ000011;AL123456;			NP_217253.1;WP_003414006.1;
P9WH17	RIMP_MYCTU	reviewed	Ribosome maturation factor RimP	rimP Rv2842c MTCY24A1.15	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	183	Rv2842c	MTCY24A1.15	rimP		2 out of 5	ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	cytosol [GO:0005829]; plasma membrane [GO:0005886]		GO:0000028; GO:0005829; GO:0005886; GO:0006412	cytosol [GO:0005829]; plasma membrane [GO:0005886]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	AL123456;			NP_217358.1;WP_003899507.1;
P9WH99	RL32_MYCTU	reviewed	50S ribosomal protein L32	rpmF Rv0979.1c Rv0979A	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	57	Rv0979.1c	Rv0979A	rpmF		2 out of 5	translation [GO:0006412]	large ribosomal subunit [GO:0015934]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0015934	large ribosomal subunit [GO:0015934]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	AL123456;			WP_003405053.1;YP_177635.1;
P9WH97	RL331_MYCTU	reviewed	50S ribosomal protein L33 1	rpmG1 rpmG Rv2057c MTCY63A.03	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	54	Rv2057c	MTCY63A.03	rpmG1	rpmG	2 out of 5	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]; large ribosomal subunit [GO:0015934]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0015934; GO:0022625	cytosolic large ribosomal subunit [GO:0022625]; large ribosomal subunit [GO:0015934]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	AL123456;			WP_003410628.1;YP_177856.1;
P9WH93	RL34_MYCTU	reviewed	50S ribosomal protein L34	rpmH Rv3924c MTV028.15	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	47	Rv3924c	MTV028.15	rpmH		1 out of 5	translation [GO:0006412]	ribosome [GO:0005840]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0005840; GO:0006412	ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	U38891;X92504;AL123456;			NP_218441.1;WP_003400206.1;
P9WJ67	RSLA_MYCTU	reviewed	Anti-sigma-L factor RslA (Regulator of SigL) (Sigma-L anti-sigma factor RslA)	rslA Rv0736	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	250	Rv0736		rslA		5 out of 5	pathogenesis [GO:0009405]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	sigma factor antagonist activity [GO:0016989]; zinc ion binding [GO:0008270]	GO:0005886; GO:0008270; GO:0009405; GO:0016021; GO:0016989	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; sigma factor antagonist activity [GO:0016989]; zinc ion binding [GO:0008270]; pathogenesis [GO:0009405]	AL123456;			NP_215250.1;WP_003403733.1;
P9WGN5	SECG_MYCTU	reviewed	Probable protein-export membrane protein SecG	secG Rv1440 MTCY493.14c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	77	Rv1440	MTCY493.14c	secG		2 out of 5	protein secretion [GO:0009306]; symbiont defense to host-produced reactive oxygen species [GO:0052164]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	P-P-bond-hydrolysis-driven protein transmembrane transporter activity [GO:0015450]	GO:0005886; GO:0009306; GO:0015450; GO:0016021; GO:0052164	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; P-P-bond-hydrolysis-driven protein transmembrane transporter activity [GO:0015450]; protein secretion [GO:0009306]; symbiont defense to host-produced reactive oxygen species [GO:0052164]	AL123456;			NP_215956.2;WP_003407407.1;
P9WFV1	SYL_MYCTU	reviewed	Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)	leuS Rv0041 MTCY21D4.04	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	969	Rv0041	MTCY21D4.04	leuS		3 out of 5	leucyl-tRNA aminoacylation [GO:0006429]	cell wall [GO:0005618]; cytosol [GO:0005829]; plasma membrane [GO:0005886]	aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823]	GO:0002161; GO:0004823; GO:0005524; GO:0005618; GO:0005829; GO:0005886; GO:0006429	cell wall [GO:0005618]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823]; leucyl-tRNA aminoacylation [GO:0006429]	AL123456;			NP_214555.1;WP_003900794.1;
O06581	PRPR_MYCTU	reviewed	HTH-type transcriptional regulator PrpR (Propionate regulator) (PRPR)	prpR Rv1129c RVBD_1129c P425_01178	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	486	Rv1129c RVBD_1129c	P425_01178	prpR		4 out of 5	cholesterol metabolic process [GO:0008203]; propionate metabolic process, methylcitrate cycle [GO:0019679]; regulation of transcription, DNA-templated [GO:0006355]; response to host immune response [GO:0052572]; response to hypoxia [GO:0001666]		DNA binding [GO:0003677]	GO:0001666; GO:0003677; GO:0006355; GO:0008203; GO:0019679; GO:0052572	DNA binding [GO:0003677]; cholesterol metabolic process [GO:0008203]; propionate metabolic process, methylcitrate cycle [GO:0019679]; regulation of transcription, DNA-templated [GO:0006355]; response to host immune response [GO:0052572]; response to hypoxia [GO:0001666]	AL123456;CP003248;JLDD01000012;			NP_215645.1;WP_003405904.1;
P9WGE1	RSFB_MYCTU	reviewed	Anti-sigma-F factor antagonist RsfB (Anti-anti-sigma F factor RsfB)	rsfB Rv3687c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	122	Rv3687c		rsfB		4 out of 5	regulation of transcription, DNA-templated [GO:0006355]		anti-sigma factor antagonist activity [GO:0043856]	GO:0006355; GO:0043856	anti-sigma factor antagonist activity [GO:0043856]; regulation of transcription, DNA-templated [GO:0006355]	AL123456;			NP_218204.1;WP_003419762.1;
P9WH25	RS9_MYCTU	reviewed	30S ribosomal protein S9	rpsI Rv3442c MTCY77.14c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	151	Rv3442c	MTCY77.14c	rpsI		2 out of 5	translation [GO:0006412]	cytosolic small ribosomal subunit [GO:0022627]; plasma membrane [GO:0005886]; small ribosomal subunit [GO:0015935]	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]	GO:0003723; GO:0003735; GO:0005886; GO:0006412; GO:0015935; GO:0022627	cytosolic small ribosomal subunit [GO:0022627]; plasma membrane [GO:0005886]; small ribosomal subunit [GO:0015935]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	AL123456;			NP_217959.1;WP_003418308.1;
P9WGW7	RSMI_MYCTU	reviewed	Ribosomal RNA small subunit methyltransferase I (EC 2.1.1.198) (16S rRNA 2'-O-ribose C1402 methyltransferase) (rRNA (cytidine-2'-O-)-methyltransferase RsmI)	rsmI Rv1003 MTCI237.19	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	285	Rv1003	MTCI237.19	rsmI		2 out of 5	enzyme-directed rRNA 2'-O-methylation [GO:0000453]	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]	rRNA (cytosine-2'-O-)-methyltransferase activity [GO:0070677]	GO:0000453; GO:0005737; GO:0005886; GO:0070677	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; rRNA (cytosine-2'-O-)-methyltransferase activity [GO:0070677]; enzyme-directed rRNA 2'-O-methylation [GO:0000453]	AL123456;			NP_215519.1;WP_003405173.1;
P9WGP9	SADH_MYCTU	reviewed	Putative oxidoreductase SadH (EC 1.-.-.-)	sadH Rv3085	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	276	Rv3085		sadH		3 out of 5	biological process involved in interaction with host [GO:0051701]; response to acidic pH [GO:0010447]		oxidoreductase activity [GO:0016491]	GO:0010447; GO:0016491; GO:0051701	oxidoreductase activity [GO:0016491]; biological process involved in interaction with host [GO:0051701]; response to acidic pH [GO:0010447]	AL123456;			NP_217601.1;WP_003416074.1;
P9WGN3	SECY_MYCTU	reviewed	Protein translocase subunit SecY	secY Rv0732 MTV041.06	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	441	Rv0732	MTV041.06	secY		3 out of 5	protein transport by the Sec complex [GO:0043952]; SRP-dependent cotranslational protein targeting to membrane, translocation [GO:0006616]; symbiont defense to host-produced reactive oxygen species [GO:0052164]	cell envelope Sec protein transport complex [GO:0031522]; extracellular region [GO:0005576]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]	protein transmembrane transporter activity [GO:0008320]; signal sequence binding [GO:0005048]	GO:0005048; GO:0005576; GO:0005886; GO:0005887; GO:0006616; GO:0008320; GO:0031522; GO:0043952; GO:0052164	cell envelope Sec protein transport complex [GO:0031522]; extracellular region [GO:0005576]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; protein transmembrane transporter activity [GO:0008320]; signal sequence binding [GO:0005048]; protein transport by the Sec complex [GO:0043952]; SRP-dependent cotranslational protein targeting to membrane, translocation [GO:0006616]; symbiont defense to host-produced reactive oxygen species [GO:0052164]	AL123456;			NP_215246.1;WP_003403723.1;
P9WGG7	SIGE_MYCTU	reviewed	ECF RNA polymerase sigma factor SigE (ECF sigma factor SigE) (Alternative RNA polymerase sigma factor SigE) (RNA polymerase sigma-E factor) (Sigma-E factor)	sigE Rv1221	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	257	Rv1221		sigE		5 out of 5	biological process involved in interaction with host [GO:0051701]; DNA-templated transcription, initiation [GO:0006352]; pathogenesis [GO:0009405]; response to heat [GO:0009408]; response to host immune response [GO:0052572]; response to hydrogen peroxide [GO:0042542]; response to xenobiotic stimulus [GO:0009410]		DNA binding [GO:0003677]; sigma factor activity [GO:0016987]	GO:0003677; GO:0006352; GO:0009405; GO:0009408; GO:0009410; GO:0016987; GO:0042542; GO:0051701; GO:0052572	DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; biological process involved in interaction with host [GO:0051701]; DNA-templated transcription, initiation [GO:0006352]; pathogenesis [GO:0009405]; response to heat [GO:0009408]; response to host immune response [GO:0052572]; response to hydrogen peroxide [GO:0042542]; response to xenobiotic stimulus [GO:0009410]	U87242;AL123456;			NP_215737.1 [P9WGG7-1];WP_003406257.1;
P9WFW7	SYA_MYCTU	reviewed	Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)	alaS Rv2555c MTCY159.01 MTCYW318.01c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	904	Rv2555c	MTCY159.01 MTCYW318.01c	alaS		3 out of 5	alanyl-tRNA aminoacylation [GO:0006419]; tRNA modification [GO:0006400]	cell wall [GO:0005618]; cytosol [GO:0005829]; plasma membrane [GO:0005886]	alanine-tRNA ligase activity [GO:0004813]; amino acid binding [GO:0016597]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]	GO:0000049; GO:0002161; GO:0004813; GO:0005524; GO:0005618; GO:0005829; GO:0005886; GO:0006400; GO:0006419; GO:0008270; GO:0016597	cell wall [GO:0005618]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; alanine-tRNA ligase activity [GO:0004813]; amino acid binding [GO:0016597]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; alanyl-tRNA aminoacylation [GO:0006419]; tRNA modification [GO:0006400]	AL123456;			NP_217071.1;WP_003902305.1;
P9WHF7	THT2_MYCTU	reviewed	Putative thiosulfate sulfurtransferase SseA (EC 2.8.1.1)	sseA Rv3283 MTCY71.23	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	297	Rv3283	MTCY71.23	sseA		3 out of 5		cell wall [GO:0005618]; cytosol [GO:0005829]; plasma membrane [GO:0005886]	thiosulfate sulfurtransferase activity [GO:0004792]	GO:0004792; GO:0005618; GO:0005829; GO:0005886	cell wall [GO:0005618]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; thiosulfate sulfurtransferase activity [GO:0004792]	AL123456;			NP_217800.1;WP_003417149.1;
P9WG55	TIG_MYCTU	reviewed	Trigger factor (TF) (EC 5.2.1.8) (PPIase)	tig Rv2462c MTV008.18c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	466	Rv2462c	MTV008.18c	tig		4 out of 5	'de novo' cotranslational protein folding [GO:0051083]; cell cycle [GO:0007049]; cell division [GO:0051301]; cellular response to starvation [GO:0009267]; chaperone-mediated protein folding [GO:0061077]; protein transport [GO:0015031]; protein unfolding [GO:0043335]; response to antibiotic [GO:0046677]	cell wall [GO:0005618]; cytosol [GO:0005829]; plasma membrane [GO:0005886]	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding chaperone [GO:0044183]; ribosome binding [GO:0043022]	GO:0003755; GO:0005618; GO:0005829; GO:0005886; GO:0007049; GO:0009267; GO:0015031; GO:0043022; GO:0043335; GO:0044183; GO:0046677; GO:0051083; GO:0051301; GO:0061077	cell wall [GO:0005618]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding chaperone [GO:0044183]; ribosome binding [GO:0043022]; 'de novo' cotranslational protein folding [GO:0051083]; cell cycle [GO:0007049]; cell division [GO:0051301]; cellular response to starvation [GO:0009267]; chaperone-mediated protein folding [GO:0061077]; protein transport [GO:0015031]; protein unfolding [GO:0043335]; response to antibiotic [GO:0046677]	AL123456;			NP_216978.1;WP_003899331.1;
P9WFY9	TRMB_MYCTU	reviewed	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)	trmB Rv0208c MTCY08D5.03c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	263	Rv0208c	MTCY08D5.03c	trmB		3 out of 5	RNA (guanine-N7)-methylation [GO:0036265]; tRNA methylation [GO:0030488]	tRNA methyltransferase complex [GO:0043527]	tRNA (guanine-N7-)-methyltransferase activity [GO:0008176]	GO:0008176; GO:0030488; GO:0036265; GO:0043527	tRNA methyltransferase complex [GO:0043527]; tRNA (guanine-N7-)-methyltransferase activity [GO:0008176]; RNA (guanine-N7)-methylation [GO:0036265]; tRNA methylation [GO:0030488]	AL123456;			NP_214722.1;WP_003401204.1;
P9WFQ9	UNG_MYCTU	reviewed	Uracil-DNA glycosylase (UDG) (EC 3.2.2.27)	ung Rv2976c MTCY349.11	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	227	Rv2976c	MTCY349.11	ung		3 out of 5	base-excision repair [GO:0006284]; base-excision repair, AP site formation via deaminated base removal [GO:0097510]	cytoplasm [GO:0005737]	uracil DNA N-glycosylase activity [GO:0004844]	GO:0004844; GO:0005737; GO:0006284; GO:0097510	cytoplasm [GO:0005737]; uracil DNA N-glycosylase activity [GO:0004844]; base-excision repair [GO:0006284]; base-excision repair, AP site formation via deaminated base removal [GO:0097510]	AL123456;			NP_217492.1;WP_003899565.1;
P9WIL7	PANB_MYCTU	reviewed	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT)	panB Rv2225 MTCY427.06	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	281	Rv2225	MTCY427.06	panB		5 out of 5	pantothenate biosynthetic process [GO:0015940]	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]	3-methyl-2-oxobutanoate hydroxymethyltransferase activity [GO:0003864]; magnesium ion binding [GO:0000287]	GO:0000287; GO:0003864; GO:0005737; GO:0005886; GO:0015940	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; 3-methyl-2-oxobutanoate hydroxymethyltransferase activity [GO:0003864]; magnesium ion binding [GO:0000287]; pantothenate biosynthetic process [GO:0015940]	AL123456;			NP_216741.1;WP_003411489.1;
P9WH09	RMLD_MYCTU	reviewed	dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133) (dTDP-4-keto-L-rhamnose reductase) (dTDP-6-deoxy-L-lyxo-4-hexulose reductase) (dTDP-6-deoxy-L-mannose dehydrogenase) (dTDP-L-rhamnose synthase)	rmlD Rv3266c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	304	Rv3266c		rmlD		4 out of 5	dTDP-rhamnose biosynthetic process [GO:0019305]; extracellular polysaccharide biosynthetic process [GO:0045226]	cytosol [GO:0005829]	dTDP-4-dehydrorhamnose reductase activity [GO:0008831]; metal ion binding [GO:0046872]	GO:0005829; GO:0008831; GO:0019305; GO:0045226; GO:0046872	cytosol [GO:0005829]; dTDP-4-dehydrorhamnose reductase activity [GO:0008831]; metal ion binding [GO:0046872]; dTDP-rhamnose biosynthetic process [GO:0019305]; extracellular polysaccharide biosynthetic process [GO:0045226]	AL123456;			NP_217783.1;WP_003899993.1;
P9WN09	RNTF_MYCTU	reviewed	PGL/p-HBAD biosynthesis rhamnosyltransferase (EC 2.4.1.-)	Rv2962c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	449	Rv2962c				3 out of 5	glycolipid biosynthetic process [GO:0009247]	intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]	transferase activity, transferring hexosyl groups [GO:0016758]; UDP-glycosyltransferase activity [GO:0008194]	GO:0005886; GO:0008194; GO:0009247; GO:0016758; GO:0043231	intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]; transferase activity, transferring hexosyl groups [GO:0016758]; UDP-glycosyltransferase activity [GO:0008194]; glycolipid biosynthetic process [GO:0009247]	U00024;U00024;AL123456;			NP_217478.1;WP_003414922.1;
P9WGZ5	RNZ_MYCTU	reviewed	Ribonuclease Z (RNase Z) (EC 3.1.26.11) (tRNA 3 endonuclease) (tRNase Z)	rnz Rv2407 MTCY253.13c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	273	Rv2407	MTCY253.13c	rnz		3 out of 5			3'-tRNA processing endoribonuclease activity [GO:0042781]; metal ion binding [GO:0046872]	GO:0042781; GO:0046872	3'-tRNA processing endoribonuclease activity [GO:0042781]; metal ion binding [GO:0046872]	AL123456;			NP_216923.1;WP_003911863.1;
P9WGP5	SECA1_MYCTU	reviewed	Protein translocase subunit SecA 1 (tbSecA) (EC 7.4.2.8)	secA1 Rv3240c MTCY20B11.15c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	949	Rv3240c	MTCY20B11.15c	secA1		5 out of 5	intracellular protein transmembrane transport [GO:0065002]; protein import [GO:0017038]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]; symbiont defense to host-produced reactive oxygen species [GO:0052164]	cell envelope Sec protein transport complex [GO:0031522]; cell wall [GO:0005618]; cytosol [GO:0005829]; extracellular region [GO:0005576]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]	ABC-type protein transporter activity [GO:0015462]; ATPase activity [GO:0016887]; ATP binding [GO:0005524]	GO:0005524; GO:0005576; GO:0005618; GO:0005829; GO:0005886; GO:0005887; GO:0006605; GO:0015462; GO:0016887; GO:0017038; GO:0031522; GO:0043952; GO:0052164; GO:0065002	cell envelope Sec protein transport complex [GO:0031522]; cell wall [GO:0005618]; cytosol [GO:0005829]; extracellular region [GO:0005576]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; ABC-type protein transporter activity [GO:0015462]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; intracellular protein transmembrane transport [GO:0065002]; protein import [GO:0017038]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]; symbiont defense to host-produced reactive oxygen species [GO:0052164]	AL123456;			WP_003901576.1;YP_177950.1;
