Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene names  (ordered locus )	Gene names  (ORF )	Gene names  (primary )	Gene names  (synonym )	Annotation	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	Gene ontology IDs	Gene ontology (GO)	Cross-reference (EMBL)	EnsemblBacteria transcript	Ensembl transcript	Cross-reference (RefSeq)
P53641	SODF_PSEAE	reviewed	Superoxide dismutase [Fe] (EC 1.15.1.1)	sodB PA4366	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	193	PA4366		sodB		3 out of 5			metal ion binding [GO:0046872]; superoxide dismutase activity [GO:0004784]	GO:0004784; GO:0046872	metal ion binding [GO:0046872]; superoxide dismutase activity [GO:0004784]	L25675;AE004091;	AAG07754;		NP_253056.1;WP_003094005.1;
Q9HXJ2	PILF_PSEAE	reviewed	Type IV pilus assembly protein PilF	pilF PA3805	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	252	PA3805		pilF		5 out of 5	pilus assembly [GO:0009297]; secretion [GO:0046903]; type IV pilus biogenesis [GO:0043683]; type IV pilus-dependent motility [GO:0043107]	cell outer membrane [GO:0009279]	TPR domain binding [GO:0030911]	GO:0009279; GO:0009297; GO:0030911; GO:0043107; GO:0043683; GO:0046903	cell outer membrane [GO:0009279]; TPR domain binding [GO:0030911]; pilus assembly [GO:0009297]; secretion [GO:0046903]; type IV pilus biogenesis [GO:0043683]; type IV pilus-dependent motility [GO:0043107]	AE004091;	AAG07192;		NP_252494.1;WP_003113801.1;
Q9HWF4	RL15_PSEAE	reviewed	50S ribosomal protein L15	rplO PA4244	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	144	PA4244		rplO		2 out of 5	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0019843; GO:0022625	cytosolic large ribosomal subunit [GO:0022625]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	AE004091;	AAG07632;		NP_252934.1;WP_003093695.1;
Q9HWF1	RL18_PSEAE	reviewed	50S ribosomal protein L18	rplR PA4247	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	116	PA4247		rplR		2 out of 5	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	5S rRNA binding [GO:0008097]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0008097; GO:0022625	cytosolic large ribosomal subunit [GO:0022625]; 5S rRNA binding [GO:0008097]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	AE004091;	AAG07635;		NP_252937.1;WP_003093698.1;
Q9HXW7	PLSB_PSEAE	reviewed	Glycerol-3-phosphate acyltransferase (GPAT) (EC 2.3.1.15)	plsB PA3673	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	834	PA3673		plsB		3 out of 5	CDP-diacylglycerol biosynthetic process [GO:0016024]; fatty acid metabolic process [GO:0006631]; glycerol-3-phosphate metabolic process [GO:0006072]; phospholipid biosynthetic process [GO:0008654]; triglyceride biosynthetic process [GO:0019432]	plasma membrane [GO:0005886]	glycerol-3-phosphate O-acyltransferase activity [GO:0004366]; sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity [GO:0102420]	GO:0004366; GO:0005886; GO:0006072; GO:0006631; GO:0008654; GO:0016024; GO:0019432; GO:0102420	plasma membrane [GO:0005886]; glycerol-3-phosphate O-acyltransferase activity [GO:0004366]; sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity [GO:0102420]; CDP-diacylglycerol biosynthetic process [GO:0016024]; fatty acid metabolic process [GO:0006631]; glycerol-3-phosphate metabolic process [GO:0006072]; phospholipid biosynthetic process [GO:0008654]; triglyceride biosynthetic process [GO:0019432]	AE004091;	AAG07061;		NP_252363.1;WP_003113856.1;
Q9HWD1	RS7_PSEAE	reviewed	30S ribosomal protein S7	rpsG PA4267	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	156	PA4267		rpsG		2 out of 5	ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	cytosolic small ribosomal subunit [GO:0022627]; ribosome [GO:0005840]	mRNA binding [GO:0003729]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]	GO:0000028; GO:0000049; GO:0003729; GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:0022627	cytosolic small ribosomal subunit [GO:0022627]; ribosome [GO:0005840]; mRNA binding [GO:0003729]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	AE004091;	AAG07655;		NP_252957.1;WP_003093742.1;
Q9HWE9	RS8_PSEAE	reviewed	30S ribosomal protein S8	rpsH PA4249	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	130	PA4249		rpsH		2 out of 5	translation [GO:0006412]	cytosolic small ribosomal subunit [GO:0022627]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0019843; GO:0022627	cytosolic small ribosomal subunit [GO:0022627]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	AE004091;	AAG07637;		NP_252939.1;WP_003093700.1;
Q9HVY3	RS9_PSEAE	reviewed	30S ribosomal protein S9	rpsI PA4432	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	130	PA4432		rpsI		2 out of 5	translation [GO:0006412]	cytosolic small ribosomal subunit [GO:0022627]; small ribosomal subunit [GO:0015935]	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]	GO:0003723; GO:0003735; GO:0006412; GO:0015935; GO:0022627	cytosolic small ribosomal subunit [GO:0022627]; small ribosomal subunit [GO:0015935]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	AE004091;	AAG07820;		NP_253122.1;WP_003098810.1;
Q9HU56	SECB_PSEAE	reviewed	Protein-export protein SecB	secB PA5128	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	163	PA5128		secB		2 out of 5	protein folding [GO:0006457]; protein tetramerization [GO:0051262]; protein transport [GO:0015031]	cytoplasm [GO:0005737]	unfolded protein binding [GO:0051082]	GO:0005737; GO:0006457; GO:0015031; GO:0051082; GO:0051262	cytoplasm [GO:0005737]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]; protein tetramerization [GO:0051262]; protein transport [GO:0015031]	AE004091;	AAG08513;		NP_253815.1;WP_003096050.1;
Q9I553	SYA_PSEAE	reviewed	Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)	alaS PA0903	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	874	PA0903		alaS		3 out of 5	alanyl-tRNA aminoacylation [GO:0006419]; negative regulation of transcription, DNA-templated [GO:0045892]; tRNA modification [GO:0006400]	cytosol [GO:0005829]	alanine-tRNA ligase activity [GO:0004813]; amino acid binding [GO:0016597]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]	GO:0000049; GO:0002161; GO:0004813; GO:0005524; GO:0005829; GO:0006400; GO:0006419; GO:0008270; GO:0016597; GO:0045892	cytosol [GO:0005829]; alanine-tRNA ligase activity [GO:0004813]; amino acid binding [GO:0016597]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; alanyl-tRNA aminoacylation [GO:0006419]; negative regulation of transcription, DNA-templated [GO:0045892]; tRNA modification [GO:0006400]	AE004091;AF011922;	AAG04292;		NP_249594.1;WP_003112602.1;
P09852	TOXR_PSEAE	reviewed	Exotoxin A regulatory protein	toxR regA PA0707	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	259	PA0707		toxR	regA	2 out of 5	positive regulation of transcription, DNA-templated [GO:0045893]	plasma membrane [GO:0005886]		GO:0005886; GO:0045893	plasma membrane [GO:0005886]; positive regulation of transcription, DNA-templated [GO:0045893]	X12366;M31686;AE004091;M29685;	AAG04096;		NP_249398.1;WP_010793844.1;
Q9HW50	OLSA_PSEAE	reviewed	Lyso-ornithine lipid O-acyltransferase (EC 2.3.1.270)	olsA PA4351	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	258	PA4351		olsA		3 out of 5	cellular response to phosphate starvation [GO:0016036]; membrane lipid biosynthetic process [GO:0046467]; phosphatidic acid biosynthetic process [GO:0006654]	integral component of membrane [GO:0016021]	1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]	GO:0003841; GO:0006654; GO:0016021; GO:0016036; GO:0046467	integral component of membrane [GO:0016021]; 1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]; cellular response to phosphate starvation [GO:0016036]; membrane lipid biosynthetic process [GO:0046467]; phosphatidic acid biosynthetic process [GO:0006654]	AE004091;	AAG07739;		NP_253041.1;WP_003112769.1;
P45684	RPOS_PSEAE	reviewed	RNA polymerase sigma factor RpoS (Sigma S) (Sigma-38)	rpoS PA3622	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	334	PA3622		rpoS		5 out of 5	negative regulation of secondary metabolite biosynthetic process [GO:1900377]; positive regulation of chemotaxis [GO:0050921]; positive regulation of single-species biofilm formation on inanimate substrate [GO:1900233]; regulation of cell motility [GO:2000145]; regulation of cellular response to heat [GO:1900034]; regulation of cellular response to oxidative stress [GO:1900407]; regulation of response to salt stress [GO:1901000]; regulation of transcription, DNA-templated [GO:0006355]; transcription initiation from bacterial-type RNA polymerase promoter [GO:0001123]	cytoplasm [GO:0005737]	DNA binding [GO:0003677]; sigma factor activity [GO:0016987]	GO:0001123; GO:0003677; GO:0005737; GO:0006355; GO:0016987; GO:0050921; GO:1900034; GO:1900233; GO:1900377; GO:1900407; GO:1901000; GO:2000145	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; negative regulation of secondary metabolite biosynthetic process [GO:1900377]; positive regulation of chemotaxis [GO:0050921]; positive regulation of single-species biofilm formation on inanimate substrate [GO:1900233]; regulation of cell motility [GO:2000145]; regulation of cellular response to heat [GO:1900034]; regulation of cellular response to oxidative stress [GO:1900407]; regulation of response to salt stress [GO:1901000]; regulation of transcription, DNA-templated [GO:0006355]; transcription initiation from bacterial-type RNA polymerase promoter [GO:0001123]	D26134;AE004091;	AAG07010;		NP_252312.1;WP_003113871.1;
Q9HVZ5	RSMH_PSEAE	reviewed	Ribosomal RNA small subunit methyltransferase H (EC 2.1.1.199) (16S rRNA m(4)C1402 methyltransferase) (rRNA (cytosine-N(4)-)-methyltransferase RsmH)	rsmH mraW PA4420	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	313	PA4420		rsmH	mraW	3 out of 5	rRNA base methylation [GO:0070475]	cytoplasm [GO:0005737]	rRNA (cytosine-N4-)-methyltransferase activity [GO:0071424]	GO:0005737; GO:0070475; GO:0071424	cytoplasm [GO:0005737]; rRNA (cytosine-N4-)-methyltransferase activity [GO:0071424]; rRNA base methylation [GO:0070475]	AE004091;	AAG07808;		NP_253110.1;WP_003110151.1;
Q9HTK7	RUBR1_PSEAE	reviewed	Rubredoxin-1 (Rdxs)	rubA1 alkG1 PA5351	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	55	PA5351		rubA1	alkG1	3 out of 5	alkane catabolic process [GO:0043448]	cytoplasm [GO:0005737]	electron transfer activity [GO:0009055]; iron ion binding [GO:0005506]	GO:0005506; GO:0005737; GO:0009055; GO:0043448	cytoplasm [GO:0005737]; electron transfer activity [GO:0009055]; iron ion binding [GO:0005506]; alkane catabolic process [GO:0043448]	AE004091;	AAG08736;		NP_254038.1;WP_003098330.1;
Q9HV35	SPEH_PSEAE	reviewed	S-adenosylmethionine decarboxylase proenzyme (AdoMetDC) (SAMDC) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase beta chain; S-adenosylmethionine decarboxylase alpha chain]	speH PA4773	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	160	PA4773		speH		3 out of 5	S-adenosylmethioninamine biosynthetic process [GO:0006557]; spermidine biosynthetic process [GO:0008295]	cytosol [GO:0005829]	adenosylmethionine decarboxylase activity [GO:0004014]	GO:0004014; GO:0005829; GO:0006557; GO:0008295	cytosol [GO:0005829]; adenosylmethionine decarboxylase activity [GO:0004014]; S-adenosylmethioninamine biosynthetic process [GO:0006557]; spermidine biosynthetic process [GO:0008295]	AE004091;	AAG08159;		NP_253461.1;WP_003095236.1;
Q51506	SOXR_PSEAE	reviewed	Redox-sensitive transcriptional activator SoxR	soxR PA2273	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	156	PA2273		soxR		3 out of 5	regulation of transcription, DNA-templated [GO:0006355]; response to oxidative stress [GO:0006979]		2 iron, 2 sulfur cluster binding [GO:0051537]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]	GO:0003677; GO:0006355; GO:0006979; GO:0046872; GO:0051537	2 iron, 2 sulfur cluster binding [GO:0051537]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; regulation of transcription, DNA-templated [GO:0006355]; response to oxidative stress [GO:0006979]	X95517;AE004091;	AAG05661;		NP_250963.1;WP_003089301.1;
Q9HXH0	SYV_PSEAE	reviewed	Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)	valS PA3834	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	950	PA3834		valS		3 out of 5	valyl-tRNA aminoacylation [GO:0006438]	cytosol [GO:0005829]	aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; valine-tRNA ligase activity [GO:0004832]	GO:0002161; GO:0004832; GO:0005524; GO:0005829; GO:0006438	cytosol [GO:0005829]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; valine-tRNA ligase activity [GO:0004832]; valyl-tRNA aminoacylation [GO:0006438]	AE004091;	AAG07221;		NP_252523.1;WP_003113794.1;
G3XD64	FLEN_PSEAE	reviewed	Antiactivator FleN	fleN PA1454	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	280	PA1454		fleN		4 out of 5	negative regulation of cell division [GO:0051782]	cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]	GO:0005524; GO:0005829; GO:0009898; GO:0016887; GO:0051782	cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; negative regulation of cell division [GO:0051782]	AE004091;	AAG04843;		NP_250145.1;WP_003083064.1;
P42513	FPTB_PSEAE	reviewed	Protein FptB	fptB PA4220	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	93	PA4220		fptB		2 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	U03161;AE004091;	AAG07608;		NP_252910.1;WP_003107348.1;
P47204	FTSZ_PSEAE	reviewed	Cell division protein FtsZ	ftsZ PA4407	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	394	PA4407		ftsZ		4 out of 5	cell division [GO:0051301]; division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]; protein polymerization [GO:0051258]	cell division site [GO:0032153]; cytoplasm [GO:0005737]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]	GO:0000917; GO:0003924; GO:0005525; GO:0005737; GO:0032153; GO:0043093; GO:0051258; GO:0051301	cell division site [GO:0032153]; cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; cell division [GO:0051301]; division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]; protein polymerization [GO:0051258]	U19797;AE004091;	AAG07795;		NP_253097.1;WP_003094113.1;
Q9I3S3	GBUA_PSEAE	reviewed	Guanidinobutyrase (EC 3.5.3.7)	gbuA PA1421	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	319	PA1421		gbuA		4 out of 5	arginine catabolic process [GO:0006527]; putrescine biosynthetic process from arginine, using agmatinase [GO:0033389]		agmatinase activity [GO:0008783]; guanidinobutyrase activity [GO:0047971]; metal ion binding [GO:0046872]	GO:0006527; GO:0008783; GO:0033389; GO:0046872; GO:0047971	agmatinase activity [GO:0008783]; guanidinobutyrase activity [GO:0047971]; metal ion binding [GO:0046872]; arginine catabolic process [GO:0006527]; putrescine biosynthetic process from arginine, using agmatinase [GO:0033389]	AE004091;	AAG04810;		NP_250112.1;WP_003082966.1;
P42812	LOLB_PSEAE	reviewed	Outer-membrane lipoprotein LolB	lolB hemM PA4668	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	205	PA4668		lolB	hemM	3 out of 5	lipoprotein localization to outer membrane [GO:0044874]; protein localization to outer membrane [GO:0089705]; protein transport [GO:0015031]	cell outer membrane [GO:0009279]		GO:0009279; GO:0015031; GO:0044874; GO:0089705	cell outer membrane [GO:0009279]; lipoprotein localization to outer membrane [GO:0044874]; protein localization to outer membrane [GO:0089705]; protein transport [GO:0015031]	X82071;AE004091;	AAG08055;		NP_253357.1;WP_003095005.1;
Q9I5G5	PDXJ_PSEAE	reviewed	Pyridoxine 5'-phosphate synthase (PNP synthase) (EC 2.6.99.2)	pdxJ PA0773	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	248	PA0773		pdxJ		3 out of 5	pyridoxine biosynthetic process [GO:0008615]	cytosol [GO:0005829]	pyridoxine 5'-phosphate synthase activity [GO:0033856]	GO:0005829; GO:0008615; GO:0033856	cytosol [GO:0005829]; pyridoxine 5'-phosphate synthase activity [GO:0033856]; pyridoxine biosynthetic process [GO:0008615]	AE004091;	AAG04162;		NP_249464.1;WP_003101974.1;
Q9HYF1	PK22_PSEAE	reviewed	Polyphosphate:AMP phosphotransferase (PAP) (EC 2.7.4.33) (Polyphosphate kinase PPK2 3)	PA3455	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	496	PA3455				5 out of 5	polyphosphate metabolic process [GO:0006797]		identical protein binding [GO:0042802]; kinase activity [GO:0016301]; polyphosphate:AMP phosphotransferase activity [GO:0043751]	GO:0006797; GO:0016301; GO:0042802; GO:0043751	identical protein binding [GO:0042802]; kinase activity [GO:0016301]; polyphosphate:AMP phosphotransferase activity [GO:0043751]; polyphosphate metabolic process [GO:0006797]	AE004091;	AAG06843;		NP_252145.1;WP_003091935.1;
Q9HV31	PMRB_PSEAE	reviewed	Sensor protein kinase PmrB (EC 2.7.13.3)	pmrB PA4777	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	477	PA4777		pmrB		3 out of 5	phosphorelay signal transduction system [GO:0000160]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]	GO:0000155; GO:0000160; GO:0005524; GO:0005886; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; phosphorelay signal transduction system [GO:0000160]	AE004091;	AAG08163;		NP_253465.1;WP_003112923.1;
