Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene names  (ordered locus )	Gene names  (ORF )	Gene names  (primary )	Gene names  (synonym )	Annotation	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	Gene ontology IDs	Gene ontology (GO)	Cross-reference (EMBL)	EnsemblBacteria transcript	Ensembl transcript	Cross-reference (RefSeq)
P66577	RS5_NEIMB	reviewed	30S ribosomal protein S5	rpsE NMB0159	Neisseria meningitidis serogroup B (strain MC58)	172	NMB0159		rpsE		2 out of 5	translation [GO:0006412]	cytosolic small ribosomal subunit [GO:0022627]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0019843; GO:0022627	cytosolic small ribosomal subunit [GO:0022627]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	AE002098;	AAF40617;		NP_273217.1;WP_002215445.1;
Q9JYF4	RSMJ_NEIMB	reviewed	Ribosomal RNA small subunit methyltransferase J (EC 2.1.1.242) (16S rRNA m2G1516 methyltransferase) (rRNA (guanine-N(2)-)-methyltransferase)	rsmJ NMB1608	Neisseria meningitidis serogroup B (strain MC58)	250	NMB1608		rsmJ		2 out of 5		cytoplasm [GO:0005737]	rRNA (guanine-N2-)-methyltransferase activity [GO:0008990]	GO:0005737; GO:0008990	cytoplasm [GO:0005737]; rRNA (guanine-N2-)-methyltransferase activity [GO:0008990]	AE002098;	AAF41960;		NP_274614.1;WP_002225014.1;
Q9K0B7	RSMA_NEIMB	reviewed	Ribosomal RNA small subunit methyltransferase A (EC 2.1.1.182) (16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase) (16S rRNA dimethyladenosine transferase) (16S rRNA dimethylase) (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase)	rsmA ksgA NMB0697	Neisseria meningitidis serogroup B (strain MC58)	259	NMB0697		rsmA	ksgA	3 out of 5	rRNA methylation [GO:0031167]	cytosol [GO:0005829]	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity [GO:0052908]; RNA binding [GO:0003723]; rRNA (adenine-N6,N6-)-dimethyltransferase activity [GO:0000179]	GO:0000179; GO:0003723; GO:0005829; GO:0031167; GO:0052908	cytosol [GO:0005829]; 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity [GO:0052908]; RNA binding [GO:0003723]; rRNA (adenine-N6,N6-)-dimethyltransferase activity [GO:0000179]; rRNA methylation [GO:0031167]	AE002098;	AAF41114;		NP_273739.1;WP_002225484.1;
Q9K0N0	UBIB_NEIMB	reviewed	Probable protein kinase UbiB (EC 2.7.-.-) (Ubiquinone biosynthesis protein UbiB)	ubiB NMB0559	Neisseria meningitidis serogroup B (strain MC58)	503	NMB0559		ubiB		3 out of 5	regulation of ubiquinone biosynthetic process [GO:0010795]; ubiquinone biosynthetic process [GO:0006744]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]	GO:0004672; GO:0005524; GO:0005886; GO:0006744; GO:0010795; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; regulation of ubiquinone biosynthetic process [GO:0010795]; ubiquinone biosynthetic process [GO:0006744]	AE002098;	AAF40987;		NP_273603.1;WP_002225567.1;
P0A0V3	OMP4_NEIMB	reviewed	Outer membrane protein class 4 (Reduction-modifiable protein M) (RmpM)	rmpM NMB0382	Neisseria meningitidis serogroup B (strain MC58)	242	NMB0382		rmpM		4 out of 5	ion transport [GO:0006811]	cell outer membrane [GO:0009279]; pore complex [GO:0046930]	porin activity [GO:0015288]	GO:0006811; GO:0009279; GO:0015288; GO:0046930	cell outer membrane [GO:0009279]; pore complex [GO:0046930]; porin activity [GO:0015288]; ion transport [GO:0006811]	AE002098;	AAF40822;		NP_273431.1;WP_002212455.1;
Q9K0V9	PDXJ_NEIMB	reviewed	Pyridoxine 5'-phosphate synthase (PNP synthase) (EC 2.6.99.2)	pdxJ NMB0448	Neisseria meningitidis serogroup B (strain MC58)	242	NMB0448		pdxJ		3 out of 5	pyridoxine biosynthetic process [GO:0008615]	cytosol [GO:0005829]	pyridoxine 5'-phosphate synthase activity [GO:0033856]	GO:0005829; GO:0008615; GO:0033856	cytosol [GO:0005829]; pyridoxine 5'-phosphate synthase activity [GO:0033856]; pyridoxine biosynthetic process [GO:0008615]	AE002098;	AAF40885;		NP_273495.1;WP_002224937.1;
Q9JYY2	RBFA_NEIMB	reviewed	Ribosome-binding factor A	rbfA NMB1373	Neisseria meningitidis serogroup B (strain MC58)	123	NMB1373		rbfA		2 out of 5	maturation of SSU-rRNA [GO:0030490]; ribosome biogenesis [GO:0042254]	cytosol [GO:0005829]	ribosomal small subunit binding [GO:0043024]	GO:0005829; GO:0030490; GO:0042254; GO:0043024	cytosol [GO:0005829]; ribosomal small subunit binding [GO:0043024]; maturation of SSU-rRNA [GO:0030490]; ribosome biogenesis [GO:0042254]	AE002098;	AAF41747;		NP_274391.1;WP_002220822.1;
Q9K0D4	TRPA_NEIMB	reviewed	Tryptophan synthase alpha chain (EC 4.2.1.20)	trpA NMB0678	Neisseria meningitidis serogroup B (strain MC58)	261	NMB0678		trpA		2 out of 5	tryptophan biosynthetic process [GO:0000162]	cytosol [GO:0005829]	tryptophan synthase activity [GO:0004834]	GO:0000162; GO:0004834; GO:0005829	cytosol [GO:0005829]; tryptophan synthase activity [GO:0004834]; tryptophan biosynthetic process [GO:0000162]	AE002098;	AAF41096;		NP_273720.1;WP_010980825.1;
Q9JZJ6	TTCA_NEIMB	reviewed	tRNA-cytidine(32) 2-sulfurtransferase (EC 2.8.1.-) (Two-thiocytidine biosynthesis protein A) (tRNA 2-thiocytidine biosynthesis protein TtcA)	ttcA NMB1023	Neisseria meningitidis serogroup B (strain MC58)	319	NMB1023		ttcA		3 out of 5	tRNA thio-modification [GO:0034227]	cytoplasm [GO:0005737]	4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; sulfurtransferase activity [GO:0016783]; tRNA binding [GO:0000049]	GO:0000049; GO:0000287; GO:0005524; GO:0005737; GO:0016783; GO:0034227; GO:0051539	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; sulfurtransferase activity [GO:0016783]; tRNA binding [GO:0000049]; tRNA thio-modification [GO:0034227]	AE002098;	AAF41423;		NP_274057.1;WP_002222563.1;
Q9K029	PTH_NEIMB	reviewed	Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29)	pth NMB0795	Neisseria meningitidis serogroup B (strain MC58)	192	NMB0795		pth		2 out of 5	translation [GO:0006412]	cytoplasm [GO:0005737]	aminoacyl-tRNA hydrolase activity [GO:0004045]	GO:0004045; GO:0005737; GO:0006412	cytoplasm [GO:0005737]; aminoacyl-tRNA hydrolase activity [GO:0004045]; translation [GO:0006412]	AE002098;	AAF41208;		NP_273837.1;WP_002221185.1;
Q9K005	PYRF_NEIMB	reviewed	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23) (OMP decarboxylase) (OMPDCase) (OMPdecase)	pyrF NMB0824	Neisseria meningitidis serogroup B (strain MC58)	246	NMB0824		pyrF		3 out of 5	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]	cytosol [GO:0005829]	orotidine-5'-phosphate decarboxylase activity [GO:0004590]	GO:0004590; GO:0005829; GO:0006207; GO:0044205	cytosol [GO:0005829]; orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]	AE002098;	AAF41237;		NP_273866.1;WP_002217549.1;
Q9K1I5	RL2_NEIMB	reviewed	50S ribosomal protein L2	rplB NMB0145	Neisseria meningitidis serogroup B (strain MC58)	277	NMB0145		rplB		2 out of 5	cytoplasmic translation [GO:0002181]	cytosolic large ribosomal subunit [GO:0022625]	RNA binding [GO:0003723]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; transferase activity [GO:0016740]	GO:0002181; GO:0003723; GO:0003735; GO:0016740; GO:0019843; GO:0022625	cytosolic large ribosomal subunit [GO:0022625]; RNA binding [GO:0003723]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; transferase activity [GO:0016740]; cytoplasmic translation [GO:0002181]	AE002098;	AAF40603;		NP_273203.1;WP_002221850.1;
Q9JYN5	RNPH_NEIMB	reviewed	Ribonuclease PH (RNase PH) (EC 2.7.7.56) (tRNA nucleotidyltransferase)	rph NMB1499	Neisseria meningitidis serogroup B (strain MC58)	242	NMB1499		rph		3 out of 5	rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]		3'-5'-exoribonuclease activity [GO:0000175]; tRNA binding [GO:0000049]; tRNA nucleotidyltransferase activity [GO:0009022]	GO:0000049; GO:0000175; GO:0006364; GO:0008033; GO:0009022; GO:0016075	3'-5'-exoribonuclease activity [GO:0000175]; tRNA binding [GO:0000049]; tRNA nucleotidyltransferase activity [GO:0009022]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]	AE002098;	AAF41855;		NP_274507.1;WP_002225077.1;
P66724	RPOZ_NEIMB	reviewed	DNA-directed RNA polymerase subunit omega (RNAP omega subunit) (EC 2.7.7.6) (RNA polymerase omega subunit) (Transcriptase subunit omega)	rpoZ NMB1660	Neisseria meningitidis serogroup B (strain MC58)	68	NMB1660		rpoZ		2 out of 5	transcription, DNA-templated [GO:0006351]		DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]	GO:0003677; GO:0003899; GO:0006351	DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; transcription, DNA-templated [GO:0006351]	AE002098;	AAF42009;		NP_274665.1;WP_002212665.1;
Q9K1A4	RSGA_NEIMB	reviewed	Small ribosomal subunit biogenesis GTPase RsgA (EC 3.6.1.-)	rsgA NMB0263	Neisseria meningitidis serogroup B (strain MC58)	307	NMB0263		rsgA		3 out of 5	ribosomal small subunit biogenesis [GO:0042274]	cytoplasm [GO:0005737]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; rRNA binding [GO:0019843]	GO:0003924; GO:0005525; GO:0005737; GO:0019843; GO:0042274; GO:0046872	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; rRNA binding [GO:0019843]; ribosomal small subunit biogenesis [GO:0042274]	AE002098;	AAF40717;		NP_273319.1;WP_002221919.1;
P66274	RL35_NEIMB	reviewed	50S ribosomal protein L35	rpmI NMB0722	Neisseria meningitidis serogroup B (strain MC58)	65	NMB0722		rpmI		2 out of 5	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]; large ribosomal subunit [GO:0015934]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0015934; GO:0022625	cytosolic large ribosomal subunit [GO:0022625]; large ribosomal subunit [GO:0015934]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	AE002098;	AAF41135;		NP_273764.1;WP_002232040.1;
P55294	RMLB_NEIMB	reviewed	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	rfbB1 NMB0063; rfbB2 NMB0079	Neisseria meningitidis serogroup B (strain MC58)	355	NMB0063; NMB0079	; 	rfbB1; rfbB2	; 	3 out of 5	dTDP-rhamnose biosynthetic process [GO:0019305]; extracellular polysaccharide biosynthetic process [GO:0045226]; lipopolysaccharide biosynthetic process [GO:0009103]; O antigen biosynthetic process [GO:0009243]		dTDP-glucose 4,6-dehydratase activity [GO:0008460]	GO:0008460; GO:0009103; GO:0009243; GO:0019305; GO:0045226	dTDP-glucose 4,6-dehydratase activity [GO:0008460]; dTDP-rhamnose biosynthetic process [GO:0019305]; extracellular polysaccharide biosynthetic process [GO:0045226]; lipopolysaccharide biosynthetic process [GO:0009103]; O antigen biosynthetic process [GO:0009243]	L09188;AE002098;AE002098;	AAF40531;AAF40543;		NP_273127.1;NP_273142.1;WP_002224748.1;
P66628	RS8_NEIMB	reviewed	30S ribosomal protein S8	rpsH NMB0156	Neisseria meningitidis serogroup B (strain MC58)	130	NMB0156		rpsH		2 out of 5	translation [GO:0006412]	cytosolic small ribosomal subunit [GO:0022627]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0019843; GO:0022627	cytosolic small ribosomal subunit [GO:0022627]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	AE002098;	AAF40614;		NP_273214.1;WP_002215438.1;
H2VFI5	SIAA_NEIMB	reviewed	UDP-N-acetylglucosamine 2-epimerase (EC 3.2.1.183)	siaA synX NMB0070	Neisseria meningitidis serogroup B (strain MC58)	377	NMB0070		siaA	synX	3 out of 5	UDP-N-acetylglucosamine metabolic process [GO:0006047]		hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; UDP-N-acetylglucosamine 2-epimerase activity [GO:0008761]	GO:0004553; GO:0006047; GO:0008761	hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; UDP-N-acetylglucosamine 2-epimerase activity [GO:0008761]; UDP-N-acetylglucosamine metabolic process [GO:0006047]	AE002098;	AAF40537;		NP_273134.1;WP_002226892.1;
Q9K063	PUR7_NEIMB	reviewed	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)	purC NMB0757	Neisseria meningitidis serogroup B (strain MC58)	287	NMB0757		purC		2 out of 5	'de novo' IMP biosynthetic process [GO:0006189]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; phosphoribosylaminoimidazolesuccinocarboxamide synthase activity [GO:0004639]	GO:0004639; GO:0005524; GO:0005737; GO:0006189	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphoribosylaminoimidazolesuccinocarboxamide synthase activity [GO:0004639]; 'de novo' IMP biosynthetic process [GO:0006189]	AE002098;	AAF41170;		NP_273799.1;WP_002225440.1;
Q9K0K3	RIMM_NEIMB	reviewed	Ribosome maturation factor RimM	rimM NMB0591	Neisseria meningitidis serogroup B (strain MC58)	169	NMB0591		rimM		2 out of 5	ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]	cytoplasm [GO:0005737]; ribosome [GO:0005840]	ribosome binding [GO:0043022]	GO:0005737; GO:0005840; GO:0006364; GO:0042274; GO:0043022	cytoplasm [GO:0005737]; ribosome [GO:0005840]; ribosome binding [GO:0043022]; ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]	AE002098;	AAF41019;		NP_273635.1;WP_002214316.1;
P66037	RISB_NEIMB	reviewed	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH ribE NMB0684	Neisseria meningitidis serogroup B (strain MC58)	158	NMB0684		ribH	ribE	3 out of 5	riboflavin biosynthetic process [GO:0009231]	cytosol [GO:0005829]; riboflavin synthase complex [GO:0009349]	6,7-dimethyl-8-ribityllumazine synthase activity [GO:0000906]	GO:0000906; GO:0005829; GO:0009231; GO:0009349	cytosol [GO:0005829]; riboflavin synthase complex [GO:0009349]; 6,7-dimethyl-8-ribityllumazine synthase activity [GO:0000906]; riboflavin biosynthetic process [GO:0009231]	AE002098;	AAF41102;		NP_273726.1;WP_002222781.1;
P66088	RL1_NEIMB	reviewed	50S ribosomal protein L1	rplA NMB0128	Neisseria meningitidis serogroup B (strain MC58)	231	NMB0128		rplA		2 out of 5	regulation of translation [GO:0006417]; translation [GO:0006412]	large ribosomal subunit [GO:0015934]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]	GO:0000049; GO:0003735; GO:0006412; GO:0006417; GO:0015934; GO:0019843	large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; regulation of translation [GO:0006417]; translation [GO:0006412]	AE002098;	AAF40587;		NP_273186.1;WP_002218415.1;
Q9K192	TRPC_NEIMB	reviewed	Indole-3-glycerol phosphate synthase (IGPS) (EC 4.1.1.48)	trpC NMB0275	Neisseria meningitidis serogroup B (strain MC58)	260	NMB0275		trpC		2 out of 5	tryptophan biosynthetic process [GO:0000162]		indole-3-glycerol-phosphate synthase activity [GO:0004425]; phosphoribosylanthranilate isomerase activity [GO:0004640]	GO:0000162; GO:0004425; GO:0004640	indole-3-glycerol-phosphate synthase activity [GO:0004425]; phosphoribosylanthranilate isomerase activity [GO:0004640]; tryptophan biosynthetic process [GO:0000162]	AE002098;	AAF40729;		NP_273331.1;WP_002221930.1;
Q9K068	XERD_NEIMB	reviewed	Tyrosine recombinase XerD	xerD NMB0751	Neisseria meningitidis serogroup B (strain MC58)	291	NMB0751		xerD		2 out of 5	cell cycle [GO:0007049]; cell division [GO:0051301]; chromosome segregation [GO:0007059]; transposition, DNA-mediated [GO:0006313]	cytoplasm [GO:0005737]	DNA binding [GO:0003677]; tyrosine-based site-specific recombinase activity [GO:0009037]	GO:0003677; GO:0005737; GO:0006313; GO:0007049; GO:0007059; GO:0009037; GO:0051301	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; tyrosine-based site-specific recombinase activity [GO:0009037]; cell cycle [GO:0007049]; cell division [GO:0051301]; chromosome segregation [GO:0007059]; transposition, DNA-mediated [GO:0006313]	AE002098;	AAF41164;		NP_273793.1;WP_002222739.1;
Q9JXS0	RL32_NEIMB	reviewed	50S ribosomal protein L32	rpmF NMB1911	Neisseria meningitidis serogroup B (strain MC58)	59	NMB1911		rpmF		2 out of 5	translation [GO:0006412]	large ribosomal subunit [GO:0015934]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0015934	large ribosomal subunit [GO:0015934]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	AE002098;	AAF42241;		NP_274905.1;WP_002214744.1;
Q9JXH2	RMUC_NEIMB	reviewed	DNA recombination protein RmuC homolog	rmuC NMB2050	Neisseria meningitidis serogroup B (strain MC58)	594	NMB2050		rmuC		2 out of 5	DNA recombination [GO:0006310]			GO:0006310	DNA recombination [GO:0006310]	AE002098;	AAF42370;		NP_275040.1;WP_002225695.1;
Q9K1R0	PGK_NEIMB	reviewed	Phosphoglycerate kinase (EC 2.7.2.3)	pgk NMB0010	Neisseria meningitidis serogroup B (strain MC58)	392	NMB0010		pgk		3 out of 5	gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]	cytosol [GO:0005829]	ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618]	GO:0004618; GO:0005524; GO:0005829; GO:0006094; GO:0006096; GO:0043531	cytosol [GO:0005829]; ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]	AE002098;	AAF40489;		NP_273076.1;
Q9K1I2	RL15_NEIMB	reviewed	50S ribosomal protein L15	rplO NMB0161	Neisseria meningitidis serogroup B (strain MC58)	144	NMB0161		rplO		2 out of 5	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0019843; GO:0022625	cytosolic large ribosomal subunit [GO:0022625]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	AE002098;	AAF40619;		NP_273219.1;WP_002215449.1;
P66386	RS13_NEIMB	reviewed	30S ribosomal protein S13	rpsM NMB0165	Neisseria meningitidis serogroup B (strain MC58)	120	NMB0165		rpsM		2 out of 5	translation [GO:0006412]	cytosol [GO:0005829]; small ribosomal subunit [GO:0015935]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]	GO:0000049; GO:0003735; GO:0005829; GO:0006412; GO:0015935; GO:0019843	cytosol [GO:0005829]; small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]	AE002098;	AAF40622;		NP_273223.1;WP_002215453.1;
Q9JZX9	SYH_NEIMB	reviewed	Histidine--tRNA ligase (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)	hisS NMB0854	Neisseria meningitidis serogroup B (strain MC58)	431	NMB0854		hisS		2 out of 5	histidyl-tRNA aminoacylation [GO:0006427]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; histidine-tRNA ligase activity [GO:0004821]	GO:0004821; GO:0005524; GO:0005737; GO:0006427	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; histidine-tRNA ligase activity [GO:0004821]; histidyl-tRNA aminoacylation [GO:0006427]	AE002098;	AAF41265;		NP_273895.1;WP_002225391.1;
